Date;Year;Month;Day;Hour;Central;Unidad;Componente;Generacion_MWh;Tecnologia;Clasificacion;Codigo Central;Subsistema
25/02/2014;2014;2;25;21;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
25/02/2014;2014;2;25;22;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
25/02/2014;2014;2;25;23;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
25/02/2014;2014;2;25;24;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
25/02/2014;2014;2;25;1;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;2;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;3;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;4;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;5;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;6;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;7;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;8;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;9;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;10;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;11;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;12;Taltal 1 GNL;;;88;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;13;Taltal 1 GNL;;;110;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;14;Taltal 1 GNL;;;109;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;15;Taltal 1 GNL;;;108;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;16;Taltal 1 GNL;;;109;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;17;Taltal 1 GNL;;;108;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;18;Taltal 1 GNL;;;108;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;19;Taltal 1 GNL;;;109;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;20;Taltal 1 GNL;;;109;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;21;Taltal 1 GNL;;;110;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;22;Taltal 1 GNL;;;111;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;23;Taltal 1 GNL;;;111;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;24;Taltal 1 GNL;;;11;Gas Natural;Convencional;Taltal 1 GNL;SIC
25/02/2014;2014;2;25;1;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;2;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;3;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;4;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;5;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;6;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;7;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;8;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;9;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;10;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;11;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;12;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;13;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;14;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;15;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;16;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;17;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;18;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;19;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;20;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;21;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;22;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;23;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;24;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
25/02/2014;2014;2;25;1;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;2;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;3;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;4;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;5;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;6;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;7;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;8;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;9;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;10;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;11;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;12;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;13;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;14;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;15;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;16;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;17;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;18;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;19;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;20;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;21;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;22;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;23;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;24;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
25/02/2014;2014;2;25;1;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;2;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;3;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;4;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;5;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;6;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;7;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;8;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;9;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;10;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;11;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;12;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;13;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;14;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;15;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;16;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;17;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;18;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;19;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;20;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;21;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;22;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;23;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;24;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
25/02/2014;2014;2;25;1;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;2;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;3;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;4;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;5;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;6;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;7;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;8;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;9;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;10;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;11;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;12;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;13;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;14;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;15;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;16;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;17;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;18;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;19;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;20;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;21;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;22;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;23;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;24;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
25/02/2014;2014;2;25;1;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;2;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;3;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;4;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;5;Guacolda 1;;;153;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;6;Guacolda 1;;;153;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;7;Guacolda 1;;;153;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;8;Guacolda 1;;;153;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;9;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;10;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;11;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;12;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;13;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;14;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;15;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;16;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;17;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;18;Guacolda 1;;;153;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;19;Guacolda 1;;;153;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;20;Guacolda 1;;;153;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;21;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;22;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;23;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;24;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
25/02/2014;2014;2;25;1;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;2;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;3;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;4;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;5;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;6;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;7;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;8;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;9;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;10;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;11;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;12;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;13;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;14;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;15;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;16;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;17;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;18;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;19;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;20;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;21;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;22;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;23;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;24;Guacolda 2;;;150;Carbón;Convencional;Guacolda 2;SIC
25/02/2014;2014;2;25;1;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;2;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;3;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;4;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;5;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;6;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;7;Guacolda 3;;;155;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;8;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;9;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;10;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;11;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;12;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;13;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;14;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;15;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;16;Guacolda 3;;;155;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;17;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;18;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;19;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;20;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;21;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;22;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;23;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;24;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
25/02/2014;2014;2;25;1;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;2;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;3;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;4;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;5;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;6;Guacolda 4;;;153;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;7;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;8;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;9;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;10;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;11;Guacolda 4;;;153;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;12;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;13;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;14;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;15;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;16;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;17;Guacolda 4;;;153;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;18;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;19;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;20;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;21;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;22;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;23;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;24;Guacolda 4;;;154;Carbón;Convencional;Guacolda 4;SIC
25/02/2014;2014;2;25;1;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;2;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;3;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;4;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;5;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;6;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;7;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;8;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;9;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;10;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;11;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;12;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;13;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;14;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;15;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;16;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;17;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;18;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;19;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;20;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;21;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;22;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;23;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;24;Huasco TG;;;0;Petróleo Diesel;Convencional;Huasco TG;SIC
25/02/2014;2014;2;25;1;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;2;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;3;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;4;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;5;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;6;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;7;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;8;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;9;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;10;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;11;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;12;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;13;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;14;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
25/02/2014;2014;2;25;15;Huasco TG IFO;;;0;Petróleo Diesel;Convencional;Huasco TG IFO;SIC
